,modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio
1934,Celular Positivo Feature Phone P-28-B Dual - 11130489,"R$ 118,90","R$ 118,90", Fev/2020,shoptime.b2w.io,https://track2.jacotei.com.br/r?h=eJxVkeFq2zAUhV%2FFCJJfsWNJkSwFwmhXwn4MFugDFFm6akQdy5XlmFL67rvxWraBEPd%2BOhLnHr2TK6QxxJ7sCa0o2ZD8NgA2tgv2BdshRTfZTPbvZEodHpxzHsb9dpuTsS%2BQWGWcWOrKxssX3S7XvxlrD0K7xgvfCt5QKlVNtddu552B1u4M0%2BuAEkXBtgLAcudb6pVqKD67jgfhGID2rbRMGY6amoGVLawTuJDA5id0dVg8rfjdih1xzfNcjec45HCBm6mqTUiXQXLESuudYkKyFT%2FGoV%2Fxh7vjz8cfv04rJmEwCUHLZuNDF4yLI1KfTP%2F6R1fWvGQ1lxTxuUPWxRkS5mQHS%2FZ1pcSGXE03YYSUqkpvSG8utzy%2FQzd1JhWnOIYcrrE4gslTguJ0jj3uJVPlffEwma4oC0opr3dK%2F%2F2OqTfjGJ57cMii95CegkPeOMackYLWTtVaKo7ZSBCAEcumBo%2FqMccEi1rVX92nqcfPlG7%2BTYbnmN4WoWj%2BAf8PQD7wKOGsRGttALwhH78BxjW1nQ%3D%3D
1935,Celular Blu Diva Flex T350 Desbloqueado Dual Chip GSM Dourado,"R$ 132,91","R$ 118,44", Jul/2017,jacotei.com.br,https://www.jacotei.com.br/celular-blu-diva-flex-t350-desbloqueado-dual-chip-gsm-dourado/p
1936,Celular Blu Diva Flex T350 Desbloqueado Dual Chip GSM Branco,"R$ 149,00","R$ 118,44", Out/2016,jacotei.com.br,https://www.jacotei.com.br/celular-blu-diva-flex-t350-desbloqueado-dual-chip-gsm-branco/p
1937,Celular Blu Diva Flex T350 Desbloqueado Dual Chip GSM Cinza,"R$ 149,00","R$ 118,44", Jul/2017,jacotei.com.br,https://www.jacotei.com.br/celular-blu-diva-flex-t350-desbloqueado-dual-chip-gsm-cinza/p
1938,Celular Movacel A17 Desbloqueado Dual Chip Preto,"R$ 119,00","R$ 117,81", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/celular-movacel-a17-desbloqueado-dual-chip-preto/p
1939,Celular Movacel A17 Desbloqueado Dual Chip Preto e Vermelho,"R$ 119,00","R$ 117,81", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/celular-movacel-a17-desbloqueado-dual-chip-vermelho/p
1940,Celular Convencional Lemon Sensi 8 Cinza,"R$ 125,00","R$ 117,71", Ago/2019,jacotei.com.br,https://www.jacotei.com.br/celular-convencional-lemon-sensi-8-dual-chip-cinza/p
1941,Celular Multilaser UP P3292 Desbloqueado GSM Dual Chip Preto,"R$ 117,20","R$ 117,20", Ago/2015,jacotei.com.br,https://www.jacotei.com.br/celular-multilaser-up-p3292-desbloqueado-gsm-dual-chip-preto/p
1942,Celular Multilaser UP Play P9076 Desbloqueado Dual Chip Branco,"R$ 116,01","R$ 116,01", Ago/2019,jacotei.com.br,https://www.jacotei.com.br/celular-multilaser-up-play-p9076-desbloqueado-dual-chip-branco/p
1943,Celular Lemon Sensi 1 Desbloqueado Dual Chip Cinza,"R$ 129,00","R$ 116,00", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/celular-lemon-sensi-1-desbloqueado-dual-chip-cinza/p
1944,Celular Lemon Sensi 1 Desbloqueado Dual Chip Preto e Vermelho,"R$ 129,00","R$ 116,00", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/celular-lemon-sensi-1-desbloqueado-dual-chip-preto-e-vermelho/p
1945,Celular Lemon Sensi 1 Desbloqueado Dual Chip Azul,"R$ 131,01","R$ 116,00", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/celular-lemon-sensi-1-desbloqueado-dual-chip-azul/p
1946,Celular Barra Sensi 1S1 2G Teclas Grandes com Lanterna FM e MP3 Lemon,"R$ 115,90","R$ 115,90", Mar/2020,americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUdFq4zAQ%2FBUhSJ5Sx5IsWwqEkuuRviTcQe%2B9rKVVa%2BpYPtmuKaX%2Fflvf9WhBoJ3ZFZqZfeXPmIYmdnzHRSb4ho8vPRJwbeOeCPYp%2BsmNfPfKp9RS43Ec%2B2G33Y4J3BMmmYHXS525ePlgt8vza3BuL50LaKT0wRvtVV1JpatQeB1yY0Mo181eWyPQWYHolA%2B1CMaUQaBcx71GYYMVZTBoNQL1vSsqFOuEvknoxntStV80rdRhJY905nnO4IKpcdDB8C4rqxPxi5UxUiWKQkmTayNX6hgSdL9X6vvheLrK1ZXMVSlWssQeErG1nCE0bQM%2BDsTGvvs7erj5cSb82BJs44yJsnK947s8M3rDn6GdKEYhdGY3vCM5FN0NtlMLiX2DlIDdYTc0TNwJJm%2FZL3QtDOyWtHgcGGlmJ%2BhGTB2w45khO%2F9U7IQXWtT%2FFU3kbmgeOvTExRAw3Tee%2BNLmPhRWl7U0UNi60gG9hJKuyuWuoOlhjAmXaaU%2F0D%2BRhy%2FJvbuCER9ielnGdfWJ%2BGqLv1ErUQKcvlbSVhV%2F%2BwO7xb4X
1947,Celular Barra Sensi 1S1 2G Teclas Grandes com Lanterna FM e MP3 Lemon,"R$ 115,90","R$ 115,90", Mar/2020,shoptime.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUdFq4zAQ%2FBUhSJ5Sx5KsWAqE0t6R3kPKFXLvZS2tGlPH8slKQyn999u47XEHetidHUkzs2%2F8BdPYxp6vuSgEX%2FD8OiA1rmvdM7VDiv7kMl%2B%2F8VPqaHDIeRjXy2VO4J4xyQK8nurCxeMXupyuX4NzG219HXRotKqFWJlS2GB9FTxg4yqQdt4SxQh0jUZ0yodGBGNqQc%2FO40bjhS%2FqYNBqBJp7V5mymSf0bUKXH0nVZtI0UzczuaVzPp%2BL8RCH3B7xIqpoEqGTkRypElWlpCm1kTO1jUM%2FU99vtrv9j58PM7nCARIBjTxDaLsWfBwJDQn63x%2B8q1JdyVKtBMGHjrAunjFRUm5wfF0WRi%2F4C3QnClEIXdgF7%2BF4SfQbdqcOEruFlIDtsR9bJvaCyTv2C10HI7ujXzyOjDSzHfQZUw9se8%2BQ3T8otsMjrenvgk49jGP71KMnLIaA6bH1ly1Woanq0la2WUmBNUWMVlZGlrVCZStijzkmnNim%2FOo%2BRe4%2Fc7v4gYxPMb1ORF3%2FA%2FxviL%2FTKJF3vvLeaLCev%2F8BVW669g%3D%3D
1948,Celular Barra Sensi 1S1 2G Teclas Grandes com Lanterna FM e MP3 Lemon,"R$ 115,90","R$ 115,90", Mar/2020,submarino.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUtFu2yAU%2FRWElDyljgET25Giqd2UvqTrpGx7ra7h0qE64AFuVFX992FvqTqJh3vPOaBzz%2BWVPmOI1ju6paxgdEXTy4C5Ub1VT7kdgtejSnT7SsfQZ%2BJXSkPcrtcpgHrCwAvQcq4L5U8XdD1f%2FwRK7Taq5q0BUFqggk5LXnI0CivTNMhEubQ72TYMlTaISmjTsczUFS%2Fl0u8kstbU0JkGW4mQea2qmullQG0DqvSQXe1mTwtxveD7fM7ncxHH7gTBOj%2B5KrqQ4XmS5HPFqkrwppQNX4i9H9xCfLneH77e%2F7w%2F%2FrhZ8A0OEDLW8TMY21vQPmbUBHC%2F%2F0qvSnHFS7GZ8lKDotuyaOSKPkM%2F5uwYk0W7og5OU5CfsR97COQGQgByRBctYUdG%2BC35jqqHSG7zwxojyU7JAVzC4IDs7wiSu2%2BCHPCUt%2FO%2Bl9FBjPbRoc6YNwbDg9UZryVgY2QFatMKgbIRmouSA4icd9VMTmPyAWc1a2V16f%2FZPF4Cm0aChI8%2BvMxaWX8A%2Fp%2BJvmUqqOm36LYTvC7p2x%2Bwhrni
1949,Celular DL YC230 Desbloqueado GSM Dual Chip Laranja,"R$ 152,90","R$ 114,99", Out/2016,jacotei.com.br,https://www.jacotei.com.br/celular-dl-yc230-desbloqueado-gsm-dual-chip-laranja/p
1950,Celular Positivo P28B Dual Chip Rádio FM - Bluetooth MP3 Player Desbl.,"R$ 114,86","R$ 114,86", Mar/2020,a-static.mlcdn.com.br,https://track2.jacotei.com.br/r?h=eJxVkN1q4zAUhF9F6CJXkX%2FkOHEModCWXjUQ9gXKsXScaFeyhH4Caem7r%2BomtNHdzBnEfPNBz%2BiDshPtaV3UdEnjxWEWQivxL0vnrUwi0v6DJq%2Fz4RSjC31ZCp0G5IWBI7yrCXVS71AIa4rBlyJLDZ45G1RUZ8sc7wYmE2gmTsoxD1JZNho26ITR2nhixjXMabigZxLDoEtX1m1%2B61VVlRHzlwOUD4tp9xeEjagWKZq3YJMXeGcZlCqZ3cCHWQowDtRx2jmQHuzCgY8T%2Bjcld9tN2y4Cav0t70AyuHCC9lXRtUt6hlyT9nW9Krr1kk5gvhZ6%2BoYkhyskOfDukTxnSPKUIcmfhwxJXvaEkccbJtkfGnKYMcnzF2bxs3iaIIRcFWX27DjOtbIvEar1qt2Oco0NcsxDgGgFh25stgK3OR2i9TinG35T15b7KxZ5vXFBxKP1lznebn4Z91z0M5983oBuKg584Jx%2B%2Fgdh1btK
1951,Celular Multilaser Up Play Dual Chip Mp3 Com Câmera,"R$ 114,00","R$ 114,00", Fev/2020,shoptime.b2w.io,https://track2.jacotei.com.br/r?h=eJxVkUFr4zAQhf%2BKESSn1LEsW5YDoZSUsIctWyh7LmNp1IjKlleWG0Lpf9%2BJt2V3QYeZb57Em6d39oZxcmFgO8ZzzjYsXUakRnunX6kdYzCzTmz3zuboaXBKaZx2222KoF8xljmYeqlzHfovul2u34LW%2B7o1ja1tV4uGc6kK3trWVNYAdrqCsl07kiiOuqsRtTC241aphtOz67CvkaSoS6uwrRFoXhVSWFxHNC6iTs%2Fkar94Wom7VXmkcz6f8%2BkUxuR6vJrKu0h0WSQFqnjNZaNkpdqVOIZxWIn7u%2BP3p28%2FHlelxBEiga48g3XegQkTURth%2BPVHd1OIm7IQkhM%2BeWI%2BnDFSUnrUbFfkqt6wN%2FAzhch5lRcbNkB%2FTfSAfvYQs4fZJ%2Bdhwpj9HLNHD5fsfgafHU5uzB5GkR1Cnx1ue4zw9zvmAabJvQxoiAVrMT47c%2F0m05SyVcihEo00WrS6UMIaiaoDW7SknlKIuKhV8dV9Wnr6TOnqHhK%2BhHhZhHXzD%2FjfPvugUaRNWdFICYZX7OM34YC23g%3D%3D
1952,Celular Flip Lenoxx CX 907 Desbloqueado Dual Chip 32MB Preto,"R$ 165,00","R$ 113,91", Jul/2018,jacotei.com.br,https://www.jacotei.com.br/celular-flip-lenoxx-cx-907-desbloqueado-dual-chip-32mb-preto/p
1953,Celular Convencional Lemon Sensi 8 Preto,"R$ 125,00","R$ 113,91", Ago/2019,jacotei.com.br,https://www.jacotei.com.br/celular-convencional-lemon-sensi-8-preto/p
1954,Celular Lemon Sensi 1 Desbloqueado Dual Chip Preto e Amarelo,"R$ 129,00","R$ 113,90", Set/2019,jacotei.com.br,https://www.jacotei.com.br/celular-lemon-sensi-1-desbloqueado-dual-chip-preto-e-amarelo/p
1955,Celular Blu A100 Desbloqueado Dual Chip Preto e Vermelho,"R$ 155,02","R$ 112,00", Ago/2019,jacotei.com.br,https://www.jacotei.com.br/celular-blu-a100-desbloqueado-dual-chip-preto-e-vermelho/p
1956,Celular Vita Com Base Recarregável P9089 Preto,"R$ 142,50","R$ 111,38", Mar/2019,jacotei.com.br,https://www.jacotei.com.br/celular-vita-com-base-recarregavel-p9089-preto/p
1957,Celular Multilaser Up P9022 Desbloqueado GSM Dual Chip Preto,"R$ 151,05","R$ 109,90", Out/2016,jacotei.com.br,https://www.jacotei.com.br/celular-multilaser-up-p9022-desbloqueado-gsm-dual-chip-preto/p
1958,Celular Positivo P40 Desbloqueado GSM Dual Chip 32MB Preto,"R$ 190,86","R$ 109,90", Set/2018,jacotei.com.br,https://www.jacotei.com.br/celular-positivo-p40-desbloqueado-gsm-dual-chip-32mb-preto/p
1959,Celular Bright 0498 Desbloqueado com Dual Chip e Câmera Vermelho,"R$ 108,90","R$ 108,90", Fev/2020,americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUcFq4zAU%2FBUjSE6pY0mWLQdCySb0tMve9lqkp6dEVLFc2W4opf%2B%2Br94tuwUd3swboZnRG3vBPIbUsx3jJWcbNr0OSABigCeCQ05uhont3ticIy0u0zSMu%2B12ygaeMIvSOLXMJaTrJ7tdrt8bgL0A8KiFcN5p5aRthVStr53yle68b9ZhrzrNETqOCNJ5y73Wjeco1mmvTKOx5QKt5Z2BRoDgvJV8ndGFjDA9kqv94mklDyvxQOd2u5XmijmA6c34Yau0mfglypRokrxWUlZqJR98Nv3zSp4OD9%2FvKnknKtnwlWhwMJlYK27GhxiMSyOxaej%2FSA%2FHnz8IXyLBmG6YqSkYgO2qUqsNezFxphJ5pctuw3oyQ8UdMc7R5OJbDufLVFR1p4sTjjam5xnpgYKMFqfZxOJ4CUOBxfGeQpjiF%2BYrxkv69zczxRrDuUdHXPIe82NwxAvbtFbUYGtsu040WqHVoq5A1U46BaQep5RxUUv1if76O3yp7COQmfCc8usiV%2B1%2FxNdE7J1WmcIzbxsOzlfs%2FTc4SbzF
1960,Celular Bright One 417 Dual Chip Desbloqueado GSM Roxo,"R$ 108,90","R$ 108,90", Nov/2017,jacotei.com.br,https://www.jacotei.com.br/celular-bright-one-417-dual-chip-desbloqueado-gsm-roxo/p
1961,Celular DL YC330 Dual Chip Desbloqueado GSM Branco,"R$ 129,98","R$ 108,09", Jul/2017,jacotei.com.br,https://www.jacotei.com.br/celular-dl-yc330-dual-chip-desbloqueado-gsm-branco/p
1962,Celular DL YC330 Dual Chip Desbloqueado GSM Preto,"R$ 129,98","R$ 108,09", Jul/2017,jacotei.com.br,https://www.jacotei.com.br/celular-dl-yc330-dual-chip-desbloqueado-gsm-preto/p
1963,Celular Riu 1 Desbloqueado GSM Branco e Rosa,"R$ 108,00","R$ 108,00", Nov/2017,jacotei.com.br,https://www.jacotei.com.br/celular-riu-1-desbloqueado-gsm-branco-e-rosa/p
1964,Celular Sky Devices B220 Dual Chip Branco,"R$ 108,00","R$ 108,00", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/celular-sky-devices-b220-dual-chip-branco/p
1965,Celular Riu 1 Desbloqueado GSM Preto e Amarelo,"R$ 108,00","R$ 108,00", Jul/2017,jacotei.com.br,https://www.jacotei.com.br/celular-riu-1-desbloqueado-gsm-preto-e-amarelo/p
1966,Celular Lenoxx Cx-906 Desbloqueado Dual Chip Preto,"R$ 119,00","R$ 107,10", Set/2018,jacotei.com.br,https://www.jacotei.com.br/celular-lenoxx-cx-906-desbloqueado-dual-chip-preto/p
1967,Celular Básico Com Dois chip câmera mp3 - P9076,"R$ 105,00","R$ 105,00", Fev/2020,submarino.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUV1r20AQ%2FCviwH6y5fvQnSSDMfnAT6UphPY1rO72kiOSTj1JMSHkv3et1rSFfdidmYXZ2Q%2F2hmkMsWd7JnLBNmx6H5AG2wb7SuOQopvtxPYfbE4tES%2FTNIz73W5KYF8xyRycXvrcxu6K7pb1I1h7MLaUtQewTqGFxmnJJXqLha8qFIqvw0HXlUDrPKJVzjeCmLKQXK%2FjQZMOTVP5CmuNQHzBS1pcJ3QhoZ2eyNVh8bRSNyt5ojqfz%2Fk4Nx2k0MeLq7xJBC%2BXTJE6oYWplDS8XqlTHPqVur85ffn68OPh8fvtShocIBHWyDP40AZwcSTUJ%2Bh%2F%2FpZuudpKrswlLztYtud5pTfsDdqZshNc53zDeuguQd5hO7eQstvjGGzM7mKX3ccwZvYlDJk9dpgg6waVbbNvNS%2FN3w%2FMPYxjeO7RERa9x%2FQUHOFlVXJA4bgUuvDGCiGgKh0YbEqnjCL1OMWEi1rUurjOfww9XqO5mIcJn2N6X7S6%2FAf43z37JCrRoQy1qwr6JPv8BQxIsl0%3D
1968,Celular Básico Com Dois chip câmera mp3 - P9076,"R$ 105,00","R$ 105,00", Fev/2020,shoptime.b2w.io,https://track2.jacotei.com.br/r?h=eJxVkdFq4zAQRX%2FFCJynxJEsy7ICIXRbQh8WttAPKLI0akRty5XlmlL67zvxtuwu6GHmzJW4c%2FVB3iBOPgzkQFjByJak9xGwMZ03L9iOMdjZJHL4IHPscHBJaZwO%2B32K2rxALAttxVoXJvTfdL9eP2ljjkJZ6YRrBZeM1Q1lyilbOauhNZUu1cajpGFgWgFguHUtc00jGT67CUcBlQNhlGtACdA4r6gUVG0iWB%2FBpCd0dVw95fwmL894lmUppksYk%2B%2FhaqpoI9J1kRSwYgJ98LKmKufnMA45v7s5%2F3y8%2F%2FWQlzWMOiJoy0U733ltw4TURT28%2FtHtKN%2BVlNcM8aVD1oUFIiZlRkMOtGjElrzpbsYQGRUF3ZJB99dEb6GbOx2zH6fJm5Ddhj67C37KzMWPmTn1EHXWjzzbZQ%2BKyvrvV8yDnib%2FPIBFFpyD%2BOQtcklb2QoqaimhUryiRjtnpSlB11LUHNVTChFWdUO%2Fuy87j18JXZ3rBM8hvq9CIf8B%2F1snnziKuCXhyjQWoCGfvwEIBrO%2F
1969,Celular Básico Com Dois chip câmera mp3 - P9076,"R$ 105,00","R$ 105,00", Mar/2020,americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVkt1q4zAQhV%2FFCJKrxNGPZcuBELIpudpl9w2KPBo1oo7lle2aUvruO%2FFu6RZ0ofPNCM6c0Rt7wTSE2LE9E7lgGza%2B9kgC2gDPJPsU3QQj27%2BxKbVUuI5jP%2Bx3uzFZeMYkc%2Bv0cs8h3j7obnl%2BtAAHCeDRSOm8M9qpppJKV75w2nNTe1%2Buw0HXRiDUAhGU843wxpReoFzHg8bCo4bSG6w1WqoXvCq0Xyd0ISGMj%2BTqsHhaqdNKXujM85zbG6YAtrPD3VbeJOLLKGOkm9CiNEqWvF6pi0%2B2%2B71SD6fL9y1XW8lVKVayxN4moo2crQ9tsC4ORGPf%2FW09nX%2F%2BIH1tSbZxxkRZQQ9sz3OjN%2BzFthPFKLjO%2BYZ1ZIeiO2M7tTZl345DgJid4y17iGHI4Br6DI5k2Wa3XmXb7FfNq%2FJzGRPNMYSnDh2x6D2mx%2BCINw33ldJCVggA1jXC%2BaL0lZVGKyXv6xzGmHDpVvpD%2FbNz%2BpLR3b8d8Smm16VdV%2F%2BBrwOwdyoluP8SKQraqGfvfwA8lLbY
1970,Celular BLU Tank II T193 Dual Desbloqueado GSM Azul,"R$ 139,90","R$ 104,09", Fev/2016,jacotei.com.br,https://www.jacotei.com.br/celular-blu-tank-ii-t193-dual-desbloqueado-gsm-azul/p
1971,Celular DL YC120 Dual Chip Desbloqueado GSM Azul,"R$ 150,65","R$ 103,55", Jul/2017,jacotei.com.br,https://www.jacotei.com.br/celular-dl-yc120-dual-chip-desbloqueado-gsm-azul/p
1972,Celular DL YC230 Desbloqueado GSM Dual Chip Preto e Cinza,"R$ 169,98","R$ 103,39", Ago/2016,jacotei.com.br,https://www.jacotei.com.br/celular-dl-yc230-desbloqueado-gsm-dual-chip-preto-e-cinza/p
1973,"Celular Blu Z3 Music GSM Dual Chip 1.8"" Preto e Cinza","R$ 101,86","R$ 101,86", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/celular-para-idosos-blu-z3-music-gsm-dual-chip-1-8-preto-e-cinza/p
1974,celular up play,"R$ 100,00","R$ 100,00", Fev/2020,shoptime.b2w.io,https://track2.jacotei.com.br/r?h=eJxNkN1q4zAQhV%2BlCJyr1JEsS5YDYSldwl4s7EIfoOhn1JgqlirLNaH03XfqpnRBFzPfHElnzht5hTwNcSR7wmpGtqRcEmBjw2CfsU05utkWsn8jcw44OJWSpv1uV7K2z5CbWjux1rWN5y%2B6W6%2F%2F0NYeRO86L7wRvGNMKsp637vWOw3GtrrpNwNKFANrBIDlzhvmleoYPruJBwFUMmWtV9AL0Di3pmmM3mRwQwZbHtHVYfVU8buqOeJZlqWeTjGV4QwfpmqTka6LlIgVazltmGi7tuLHmMaK%2F7w7%2Fn749edv1UhIOiMwzaL9EAbt4oTUZz2%2BfOpuKb9tKJcM8SkgC3GBjEnZZMme1kpsyasOM4bIKK3ploz6vCYKYQ4638zpJgV9%2BY56HvU0DU8jOGTRe8iPg0PeGyaMk1R5ScF7aXXfMqsMbzvReUNRPZWYYVUr%2BtVdv3u4JvDhTBd4ivmyCkX3H7hq7z%2BtkXccZdyCSCEdo31H3v8BfKKqwA%3D%3D
1975,celular up play,"R$ 100,00","R$ 100,00", Fev/2020,submarino.b2w.io,https://track2.jacotei.com.br/r?h=eJxNUU1r4zAU%2FCtF4JxSRx%2BWZQXC0u6S07I9lPZanp6euqaO5cp2Qyj971Xchl3Q4b2ZEZoZvbM3SmMbe7ZlohRszabTQHnBrsWXvA4p%2Bhkntn1nc%2Boy8XeahnG72UwJ8IWSLMHrZS4xHi7oZrn%2BAxB3NRppAwB6RQjOa8klBaQqNA0JxVftTttGEPpAhMoHJzJjKsn1Ku408VpY14SGrCbIPDpZ2bBK5NtEOD1lV7vFU6FuCrnP53g8luPsDpDaPp5dlS5leEkyxTyJSnEpdGWqQu3j0Bfq183%2B95%2B7x7v7h9tC1jRAypiTRwht14KPY0ZDgv71S3rN1bXkqj73hQOyLS8bvWZv0M25O8F5ydesh8NSJHVzB%2BlqHq6GDk7%2FGp57GMf2uSefsRgCpafWn79BmEZ7UMIEjt47I7TB2lLw3tZWm6wep5hoUQurq8v%2B%2FeD9JfrZHEz0HNNp0WrzH%2FAt%2Fvnljn1kKuUgzEGtnGkk%2B%2FgE5QGpKw%3D%3D
1976,celular up play,"R$ 100,00","R$ 100,00", Fev/2020,americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUNtq4zAQ%2FZUiSJ5SRxfLlgNhCS152mU%2FoYxGo9bUtVzZrgml%2F74Tt2V3QQ9zLoPOnHfxRnlsUy8OQhVK7MR0GYgBdi0%2BMxxyCjNO4vAu5tyx8DRNw3jY76cM%2BExZFxDsOheYXr7Z%2Fbr%2BAxCPGjGS0zrE4GwwvtbG1rEMNkrXxFht26NtnCJsFBGaEL2KzlVRkd6moyVZKYcQHTWWgHX0WkvcZgptJpweONVxzbQxp40%2B81uWpYAXyi1CD%2BM1VuEz8%2BspU%2BJJlUZqZcu63JhzzNC%2Fbsz96fzzVppbLU2lNrqiATKzXi8Q266FkEZm09B%2FWk93v38xfuoYdmmhzF3hgOIgC2d34g26mWtUUhZyJ3qOc%2B2UurmDfDMPN0MHl79lz5xzbB97CsylGCk%2FtIH5pgSDxhOVMgKGSB5jIPSqMqjB1%2Bwep5RpdRv7jb6%2BO%2F3XwTUfTPSY8mW12%2Fof4mvj7jOg%2BGAp8y2ipMo713jx8QdF5K8R
1977,Celular Blu Tank Jr T590 Desbloqueado Dual Chip Branco,"R$ 100,00","R$ 100,00", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/celular-blu-tank-jr-t590-desbloqueado-dual-chip-branco/p
1978,Celular Philips E108 Desbloqueado Dual Chip Preto,"R$ 100,00","R$ 100,00", Ago/2019,jacotei.com.br,https://www.jacotei.com.br/celular-philips-e108-desbloqueado-dual-chip-preto/p
1979,Celular LG A275 Desbloqueado GSM Dual Chip Preto e Cinza,"R$ 199,00","R$ 99,99", Jun/2012,jacotei.com.br,https://www.jacotei.com.br/celular-lg-a275-desbloqueado-gsm-dual-chip-preto-e-cinza/p
1980,Celular Ipró I3200+ Dual Sim Desbloqueado GSM Preto,"R$ 99,99","R$ 99,99", Abr/2018,jacotei.com.br,https://www.jacotei.com.br/celular-ipro-i3200-dual-sim-desbloqueado-gsm-preto/p
1981,Celular Blu Music Z Desbloqueado Dual Chip Preto e Azul,"R$ 99,99","R$ 99,99", Out/2019,jacotei.com.br,https://www.jacotei.com.br/celular-blu-music-z-desbloqueado-dual-chip-preto-e-azul/p
1982,Celular Alcatel OT-3075 3G Desbloqueado GSM Preto,"R$ 99,99","R$ 99,99", Nov/2017,jacotei.com.br,https://www.jacotei.com.br/celular-alcatel-ot-3075-3g-desbloqueado-gsm-preto/p
1983,Celular Blu Tank Jr T590 Desbloqueado Dual Chip Cinza,"R$ 99,99","R$ 99,99", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/celular-blu-tank-jr-t590-desbloqueado-dual-chip-cinza/p
1984,Celular Pce02 Tela 1.77” 2g Quad Band Philco Bivolt,"R$ 99,90","R$ 99,90", Dez/2019,submarino.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUV1r2zAU%2FStG4Dyljj4s2wqE0mzkaawd3fZarqWrVNSxPFlOKKX%2FfbK7sA30cO85R3DOuW%2FkjGF0vidbwgpG1iS%2BDpgW3Tn9ktYheDPpSLZvZApdIp5jHMbtZhMD6BcMvAAjl7nQ%2FnRFN8v3W9B6V%2BmaKwugjUANrZGccrQaS9s0yARduZ1UDUNtLKIWxrYsMXXJqVz5nUQKZSu4bVBJhMRrQ2UjVgGNC6jjU3K1Wzzl4i7nh%2FQul0sxTu0Jguv97KpoQ4KXJNGniZWCSdqwssnFwQ99Lj7fHb58vf95%2F%2Fhjn%2FMKBwgJa%2FkFrOscGD8m1Abof31Ib6i44VRUc1960GRLi0auyRm6KXWnVKHWpIfT3OMn7KYOQvagkfLsO3aQsaKubzN%2BzL5NYLI99CZ7eHad9tnenX0X%2Fx5h6mEc3bFHkzBvLYYnZ%2BbjVCVTVLGGQ1lzWsqqlVSCTKlESU2d1GP0ARc1U7K87n9MPV7bmf1DxKMPr4tW1v8A%2Fycg74kKKSupQCrJuSLvvwF0wrG1
1985,Celular Philco PCE02 Tela 1.77? 2G Quad-Band,"R$ 99,90","R$ 99,90", Jan/2020,casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxVUE1rwkAQ%2FSthDz1p3A2NyQZEUKQXCxY89BYmsxNNm2TDfggi%2FvduAtb2NLyPGd6bG7uQsY3uWcFELNiMuetAAWDb4HeAg9HKo2PFjXnTBuHs3GCLxWISnI4RLNgKzg3EqLu4MguRciFSyWWy9q4rrfYGafUFqB01LyPVkWp8twr%2BAQwobQZDqCcJde%2Bod6vnkRcMCx0%2BDpSf7%2Ft5OT%2Fu9rswtr8nAnjuhOA4ICt4nKczdoHWh05SxnLGeujGfltqfQsmOpybFnV02O54Eh2phUjEWbaOkrfow4Oab6BXz6%2F4HqxtTj2NnK5rMmWjAs%2FTLCcliRQCX1YiT5RIarnEikBwqoLbOm1ocmev2QM%2Bwow%2FjDbjE8fk4OikzXUyp9kf4n92dg%2BSCS2ZXOacVF6z%2Bw9bLpTB
1986,Celular Philco PCE02 Desbloqueado Dual Chip Preto,"R$ 99,90","R$ 99,90", Dez/2019,jacotei.com.br,https://www.jacotei.com.br/celular-philco-pce02-desbloqueado-dual-chip-preto/p
