modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_anuncio,timestamp
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,71","R$ 498,71", Abr/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e9526dbf8e95eac3d217929&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1648879644%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,71","R$ 498,71", Mai/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e96e8d6f8e95eac3d2641e9&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1651104524%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,71","R$ 498,71", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e96b6aff8e95eac3d25cc69&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1651104524%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,71","R$ 498,71", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e96b54bf8e95eac3d25ca2c&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1651104524%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,71","R$ 498,71", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e953400f8e95eac3d21902a&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1648879644%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Celular Blu C6,"R$ 495,00","R$ 495,00", Mar/2019,jacotei.com.br,https://www.jacotei.com.br/celular-blu-c6/p,Thu May 21 23:18:32 2020
Smartphone Positivo Twist S520 S Desbloqueado GSM Dual Chip 16GB Android 6.0 Azul e Dourado + Bastão de Selfie,"R$ 609,90","R$ 493,91", Dez/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-positivo-twist-s520-s-desbloqueado-gsm-dual-chip-16gb-android-6-0-azul-e-dourado-bastao-de-selfie/p,Thu May 21 23:18:32 2020
"Smartphone MS50G 3G 5,5 Pol. RAM 1GB Câmera 8MP+5MP Android 8.1 Bluetooth 8GB","R$ 493,90","R$ 493,90", Mai/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5ebea263f8e95eac3db8af23&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1711812929%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
"Smartphone MS50G 3G 5,5 Pol. RAM 1GB Câmera 8MP+5MP Android 8.1 Bluetooth 8GB","R$ 493,90","R$ 493,90", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5ebe9114f8e95eac3db7ef31&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1711812929%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy J2 Core SM-J260M/DS Desbloqueado GSM Dual Chip 16GB Android 8.1 Preto,"R$ 1.303,32","R$ 493,05", Jan/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j2-core-sm-j260m-ds-desbloqueado-gsm-dual-chip-16gb-android-8-1-preto/p,Thu May 21 23:18:32 2020
Smartphone ZTE Blade A3 Lite 5' Preto 16GB 4G,"R$ 489,00","R$ 489,00", Mai/2020,www.extra-imagens.com.br,https://produto.extra.com.br/1502714042?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=1502714042&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-1502714042,Thu May 21 23:18:32 2020
"Smartphone TCL L9 5159J 16GB com Dual Chip Tela 5.34"" 4G Wi-Fi 13MP","R$ 489,00","R$ 489,00", Abr/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e7c3b25f8e95eac3dad2b8e&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1610923929%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone ZTE Blade A3 Lite 5' Preto 16GB 4G,"R$ 489,00","R$ 489,00", Abr/2020,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/1502714042?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=1502714042&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-1502714042,Thu May 21 23:18:32 2020
"Smartphone TCL L9 5159J 16GB com Dual Chip Tela 5.34"" 4G Wi-Fi 13MP","R$ 489,00","R$ 489,00", Abr/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e7c645ef8e95eac3dadb806&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1610923929%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
"Smartphone TCL L9 5159J 16GB com Dual Chip Tela 5.34"" 4G Wi-Fi 13MP","R$ 489,00","R$ 489,00", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e7c3a04f8e95eac3dad2770&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1610923929%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Positivo Twist Metal S530 Desbloqueado GSM Dual Chip 16GB Android 7.0 Cinza,"R$ 485,00","R$ 485,00", Nov/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-positivo-twist-metal-s530-desbloqueado-gsm-dual-chip-16gb-android-7-0-cinza/p,Thu May 21 23:18:32 2020
Smartphone e 3g 16gb tela 5.0 quad core câmera traseira 5mp + 5mp frontal preto p9101,"R$ 484,32","R$ 484,32", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5eb36041f8e95eac3d877e57&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1694046088%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser F P9105 Desbloqueado 16GB Android 9.0 Preto + 1 Capa de Silicone,"R$ 483,00","R$ 483,00", Fev/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-f-p9105-desbloqueado-16gb-android-9-0-preto-1-capa-de-silicone/p,Thu May 21 23:18:32 2020
"Android 6.0 Smartphone 5,7 polegadas IPS GSMWCDMA 512MB 4G","R$ 482,76","R$ 482,76", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e2976bff8e95eac3deeffde&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1456777993%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Grande tela 5.0 Dual Card Dual Standby Ultra-Thin Celular SmartPhone,"R$ 480,24","R$ 480,24", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e3b328ff8e95eac3d1dd5c2&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1444653150%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser MS50 5 Colors P9030 Desbloqueado GSM Dual Chip 8GB Android 5.0 Preto,"R$ 479,00","R$ 479,00", Mai/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-ms50-5-colors-p9030-desbloqueado-gsm-dual-chip-8gb-android-5-0-preto/p,Thu May 21 23:18:32 2020
Smartphone Positivo Twist 2 S512 Desbloqueado GSM Dual Chip 16GB Android 9 Preto,"R$ 479,00","R$ 479,00", Jun/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-positivo-twist-2-s512-desbloqueado-gsm-dual-chip-16gb-android-9-preto/p,Thu May 21 23:18:32 2020
Smartphone Multilaser F P9106 Dual Chip Tela 5.5' 3G Wifi Câmera 5Mp Dourado Multilaser,"R$ 478,00","R$ 478,00", Mar/2020,static.carrefour.com.br,https://www.carrefour.com.br/Smartphone-Multilaser-F-P9106-Dual-Chip-Tela-5-5-3G-WiFi-Camera-5MP-Dourado-Multilaser/p/MP23008474?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo4MzE1ODk0LCJza3UiOiJNUDIzMDA4NDc0IiwiZ3JvdXBJZCI6Ik1QMjMwMDg0NzQiLCJsb2ciOiIyMC8wNS8yMDIwIDIzOjM5In0,Thu May 21 23:18:32 2020
Smartphone Ms40G 3G 4 Pol. 512Mb Ram + 8Gb Android 8.1 Dual Câmera 5Mp+2Mp Branc,"R$ 474,33","R$ 474,33", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e96ba6bf8e95eac3d25e1e9&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1651112170%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Ms40G 3G 4 Pol. 512Mb Ram + 8Gb Android 8.1 Dual Câmera 5Mp+2Mp Branc,"R$ 474,33","R$ 474,33", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e96ba6cf8e95eac3d25e254&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1651109106%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Ms40G 3G 4 Pol. 512Mb Ram + 8Gb Android 8.1 Dual Câmera 5Mp+2Mp Branc,"R$ 474,33","R$ 474,33", Mai/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e96b79ef8e95eac3d25cd97&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1651112170%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Ms40G 3G 4 Pol. 512Mb Ram + 8Gb Android 8.1 Dual Câmera 5Mp+2Mp Branc,"R$ 474,33","R$ 474,33", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e95238ff8e95eac3d2174e8&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1648886676%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Ms40G 3G 4 Pol. 512Mb Ram + 8Gb Android 8.1 Dual Câmera 5Mp+2Mp Branc,"R$ 474,33","R$ 474,33", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e96b6aef8e95eac3d25cbb5&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1651112170%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Ms40G 3G 4 Pol. 512Mb Ram + 8Gb Android 8.1 Dual Câmera 5Mp+2Mp Branc,"R$ 474,33","R$ 474,33", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e96b6aff8e95eac3d25cc22&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1651109106%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Ms40G 3G 4 Pol. 512Mb Ram + 8Gb Android 8.1 Dual Câmera 5Mp+2Mp Branc,"R$ 474,33","R$ 474,33", Abr/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e952228f8e95eac3d2171b7&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1648886676%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Ms40G 3G 4 Pol. 512Mb Ram + 8Gb Android 8.1 Dual Câmera 5Mp+2Mp Branc,"R$ 474,33","R$ 474,33", Mai/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e96bc4ef8e95eac3d25e669&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1651109106%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Ms40G 3G 4 Pol. 512Mb Ram + 8Gb Android 8.1 Dual Câmera 5Mp+2Mp Branc,"R$ 474,33","R$ 474,33", Abr/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e9526dcf8e95eac3d2179ce&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1648886676%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Multilaser MS50G P9072 Desbloqueado Dual Chip 8GB Android 8.1 Prata,"R$ 630,08","R$ 474,05", Ago/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-ms50g-p9072-desbloqueado-dual-chip-8gb-android-8-1-prata/p,Thu May 21 23:18:32 2020
Smartphone Multilaser E P9102 Desbloqueado 16GB Android 8.1 Dourado,"R$ 563,33","R$ 474,05", Dez/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-e-p9102-desbloqueado-16gb-android-8-1-dourado/p,Thu May 21 23:18:32 2020
"Smartphone Ms50G 3G 5,5 Pol. Ram 1Gb Câmera 8Mp+5Mp Android 8.1 Bluetooth 8Gb Dourado/Branco Multilaser - NB731 - Padrão","R$ 474,05","R$ 474,05", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e5c0739f8e95eac3d490579&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1522623061%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser E 3G 16Gb Tela 5.0 Quad Core Câmera Traseira 5Mp + 5Mp Frontal Preto - P9101 - Padrão,"R$ 474,05","R$ 474,05", Mai/2020,static.carrefour.com.br,https://www.carrefour.com.br/Smartphone-Multilaser-E-3G-16GB-Tela-5-0-Quad-Core-Camera-traseira-5MP-5MP-frontal-Preto-P9101-Padrao/p/MP24316492?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo4NjU3NjM3LCJza3UiOiJNUDI0MzE2NDkyIiwiZ3JvdXBJZCI6Ik1QMjQzMTY0OTIiLCJsb2ciOiIxMi8wNS8yMDIwIDE3OjA1In0,Thu May 21 23:18:32 2020
"Smartphone Ms50G 3G 5,5 Pol. Ram 1Gb Câmera 8Mp+5Mp Android 8.1 Bluetooth 8Gb Dourado/Branco Multilaser - NB731 - Padrão","R$ 474,05","R$ 474,05", Abr/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e5bf566f8e95eac3d48fa84&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1522623061%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Multilaser MS50G NB730 Desbloqueado 8GB Android 8.1 Prata e Preto,"R$ 625,46","R$ 474,05", Out/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-ms50g-nb730-desbloqueado-8gb-android-8-1-prata-e-preto/p,Thu May 21 23:18:32 2020
"Smartphone Ms50G 3G 5,5 Pol. Ram 1Gb Câmera 8Mp+5Mp Android 8.1 Bluetooth 8Gb Dourado/Branco Multilaser - NB731 - Padrão","R$ 474,05","R$ 474,05", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e5bf47df8e95eac3d48f9da&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1522623061%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Celular Multilaser F 3G 16GB 1GB de Ram + 1 Capa de silicone e uma película,"R$ 470,76","R$ 470,76", Mai/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e4d460cf8e95eac3d3d55ed&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1514697386%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Celular Multilaser F 3G 16GB 1GB de Ram + 1 Capa de silicone e uma película,"R$ 470,76","R$ 470,76", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e4d477af8e95eac3d3d59a2&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1514697386%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Celular Multilaser F 3G 16GB 1GB de Ram + 1 Capa de silicone e uma película,"R$ 470,76","R$ 470,76", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e4d477bf8e95eac3d3d59da&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1514697386%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
"Smartphone Ms50G 3G 5,5 Pol. Ram 1Gb Câmera 8Mp+5Mp Android 8.1 Bluetooth 8Gb Dourado/Branco Multilaser - NB731 - Padrão","R$ 470,15","R$ 470,15", Mai/2020,i2.marabraz.com.br,http://ad.zanox.com/ppc/?45360342C995778412&ULP=[[smartphone-ms50g-3g-55-pol-ram-1gb-camera-8mp5mp-android-81-bluetooth-8gb-douradobranco-multilaser-nb731-padrao--00879389043.html?utm_medium=zanox&utm_source=afiliados&utm_campaign=af.Smartphone%203g%20high&utm_term=00879389043&utm_content=affspace]],Thu May 21 23:18:32 2020
Smartphone TCL L9 5159J Desbloqueado GSM Dual Chip 16GB TV Android 8.1 Preto,"R$ 649,00","R$ 469,90", Out/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-tcl-l9-5159j-desbloqueado-gsm-dual-chip-16gb-tv-android-8-1-preto/p,Thu May 21 23:18:32 2020
Smartphone TCL L9 5159J Desbloqueado GSM Dual Chip 16GB Android 8.1 Preto,"R$ 469,00","R$ 469,00", Fev/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-tcl-l9-5159j-desbloqueado-gsm-dual-chip-16gb-android-8-1-preto/p,Thu May 21 23:18:32 2020
Smartphone Multilaser F 3G 16GB 1GB Tela 5.5 Sensor de Digitais Câmera traseira 5MP + 5MP frontal,"R$ 467,25","R$ 467,25", Fev/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e5135daf8e95eac3d41b9be&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1517559464%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Multilaser F 3G 16GB 1GB Tela 5.5 Sensor de Digitais Câmera traseira 5MP + 5MP frontal,"R$ 467,25","R$ 467,25", Mar/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e51374df8e95eac3d41bae4&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1517559464%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser F 3G 16GB 1GB Tela 5.5 Sensor de Digitais Câmera traseira 5MP + 5MP frontal,"R$ 467,25","R$ 467,25", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e513748f8e95eac3d41bab9&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1517559464%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
"Celular Smartphone Blu Grand X G090EQ Dual Sim 8GB Tela HD 5.0"" 5MP/5MP Os 6.0 - Rosa","R$ 466,80","R$ 466,80", Mai/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5a981818ebb19ac62c2e22d7&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F32647338%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Blu Grand X G090EQ Desbloqueado Dual Chip 8GB Android 6.0 Rosa,"R$ 466,80","R$ 466,80", Mar/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-blu-grand-x-g090eq-desbloqueado-dual-chip-8gb-android-6-0-rosa/p,Thu May 21 23:18:32 2020
Smartphone Positivo Twist 3 Fit S509C Desbloqueado 32GB Dual Chip Android 8.1 Cinza,"R$ 464,07","R$ 464,07", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-positivo-twist-3-fit-s509c-desbloqueado-32gb-dual-chip-android-8-1-cinza/p,Thu May 21 23:18:32 2020
Smartphone Multilaser F 3G 16GB 1GB Tela 5.5 Sensor de Digitais Câmera traseira 5MP + 5MP,"R$ 461,75","R$ 461,75", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e4d4c24f8e95eac3d3d647c&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1514734280%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Alcatel Pop 3 8GB 3G Android 5.1 5” Preto,"R$ 459,00","R$ 459,00", Jul/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-alcatel-pop-3-8gb-3g-android-5-1-5-preto/p,Thu May 21 23:18:32 2020
Smartphone Blu C5X C0010LL Dual Sim 8GB Dourado,"R$ 458,99","R$ 458,99", Mar/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-blu-c5x-c0010ll-dual-sim-8gb-dourado/p,Thu May 21 23:18:32 2020
Smartphone Multilaser NB770 Desbloqueado 16GB Android 9.0 Preto e Dourado,"R$ 499,90","R$ 457,99", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-nb770-desbloqueado-16gb-android-9-0-preto-e-dourado/p,Thu May 21 23:18:32 2020
Smartphone Multilaser F Dourado Tela 5.5 Pol. Sensor de Digitais 16GB 3G 1GB RAM Câmera traseira 5MP + 5MP frontal - P9106 - Padrão,"R$ 454,10","R$ 454,10", Mai/2020,i2.marabraz.com.br,http://ad.zanox.com/ppc/?45360342C995778412&ULP=[[smartphone-multilaser-f-dourado-tela-55-pol-sensor-de-digitais-16gb-3g-1gb-ram-camera-traseira-5mp-5mp-frontal-p9106-padrao--00879549043.html?utm_medium=zanox&utm_source=afiliados&utm_campaign=af.Smartphone%203g%20high&utm_term=00879549043&utm_content=affspace]],Thu May 21 23:18:32 2020
